text,label
Depression hurts. Cymbalta can help,0
“@StonedCold_: @easyyy_e cymbalta can help” lmao I'm not dealing with you today no ma'am,0
Between the fucking redbull and vyvanse I popped to energize my triple yesterday... couldn't fall asleep for the life of me.,0
@johnmyersteam @theJeremyVine seen him before with Piers Morgan about US gun laws truly ignorant horrible person who needs some quetiapine,0
"""Believe. Only you can change your own destiny."" - Lozenge Magus [ Oracle Think Tank (Cardfight Vanguard) ]",0
I really hate the fact that I feel like I need to throw up while at work. Maybe taking my vyvanse wasn't a good idea,1
@JayElem00 u take Paxil? It's helped me. I can actually leave my house now.,0
"@Kingkiidrauhl I can not remind me which I used, but this one looks like it: Fluoxetine &lt;3",0
@AnitaAlibi Paxil didn't end up helping. Tried Prozac and Wellbutrin and it helped my mood and anxiety but gave me vertigo. :(,1
Feelin productive ....probably because I took a Vyvanse lol,0
Time for #skyf1 and someone give that man a lozenge :),0
On Vyvanse so you know I'm feeling good,0
I run on Vyvanse and RedBull.,0
“@vyvanseswag: I run on Vyvanse and RedBull.” So done with that life. Vyvance cooked my brain like a stove top,1
@DannyBainbridge @BA55I Should try some Fluoxetine Dan #psychology,0
RT @benmezz: @DannyBainbridge @BA55I Should try some Fluoxetine Dan #psychology,0
RT @vyvanseswag: I run on Vyvanse and RedBull.,0
"Scopes, scans &amp; appointments to attend. Hopefully Humira be back &amp; i better again. Peace out for now &amp; im off to wage war on crohns. X x x",0
"""@Naijamedics: The drug known for causing hemorrhagic cystitis is? #medquiz""ciprofloxacin",0
"Manhood today is about exfoliation, cheese courses, emotional honesty, and Paxil. And yes, cutting peppers in the classic style de Julienne.",0
"@Grillllz @Naijamedics gt sm ringn in my ryt ear,a swob found heavy growth of proteus spp.I hv used ciprofloxacn n chlorophenicol 2 no avail",0
"Right, got a date with Ms Quetiapine and Law Abiding Citizen on TV",0
Is it hot in here or is my Vyvanse just kicking in?,0
Not meant to drink while on fluoxetine but fuck it yoloswag. Just kidding. Don't do that. FUCK SWAG.,0
Yea. I forgot you aren't suppose to drink if you take vyvanse. Explains a little bit,0
I swear thia cymbalta is causing me to have horrible nightmares!,1
RT @vyvanseswag: Is it hot in here or is my Vyvanse just kicking in?,1
21.36 day 9 Rivaroxaban diary. Particularly bad lower back ache had not eased by 14.00 so went to bed. Much better when I woke at 19.00.,1
"No med orders til Effexor is fully exited. Still having brain shivers, but mostly when I don't eat. #effexor #withdrawal #depression",1
Part 2 of the announcing DH. In Lisle for @chicagoredstars vs @BostonBreakers Throat lozenge pls. http://t.co/MwpjwMdB9d,0
@PK_Money I took a vyvanse and drank a 12oz redbull this morning. My heart was hurting a lil bit haha,1
@GendaGeen try having numerous ones daily! Talk about not cool! Thank God for Paxil! Haha,0
This higher dose of #cymbalta is making me extremely tired and anxious. Is this normal?,1
"Some Middle Eastern folks chatting at next table. If someone opens a lozenge factory over there, he is gonna clean up!",0
now to pop a trazodone &amp; smoke some buds,0
You ain't a real friend if you be greazin my vyvanse when you come over #youknowwhoyouare,0
"@Claramusician @joshgroban shame that idiots depth venlafaxine never my words, but the ignorance of their interpretation",0
"Watching Dark Knight Rises, great film. But he sounds like he needs a lozenge.",0
One more day of work bitches :D and to make it better I have vyvanse so I can keep my productivity at 110 #fuckyeah #breakingthings,0
"@staceym04 that's a lot of pills, I thought I was on a lot! The only ones I take for pain &amp; sleep atm tho are amitripyline &amp; fluoxetine.",0
*takes a Vyvanse instead*,0
"RT @CCHR: Antipsychotic drugs such as Zyprexa, Risperdal &amp; Seroquel place the elderly at increased risk of strokes &amp; death http://t.co/sO5M…",0
Gotta wake up ... Studio in a few hours. Don't wanna sound like a frog in the booth. Jesus be a throat lozenge ...,0
@ETPC1  if they don't work for you try fexofenadine and talk to your doc in case of contraindications with paxil,0
Have any of you developed knee pain since starting Tysabri ? What helps with the problem ?,1
Correct! @ateetweet @MMcKado @srrezaie @PMR1712 @sandeshkjain @Doc196JA Q10 Answer: Ciprofloxacin and Metronidazole (Flagyl)  #ABIMTweetShow,0
"""Handjob for a LIPITOR? I'll suck ya dick for a Boniva!"" Every. SINGLE. Time I die",0
@KandaSuraj Suckin on a lozenge while training.,0
@CamEdwards Get the poor dude a lozenge,0
@Alex_the_seal You still not feeling well? :(  #sickie Ring the boss.Sending u a throat lozenge.#luvthatword lol #lozenge,0
Although I think he needs a throat lozenge.,0
My brothers friend sounds like Miley Cyrus. Give this girl a throat lozenge.,0
I hope the Humira starts working as fast as the Remicade did.,0
"Oh go away, Humira commercial.",0
"On the humira comercial it says it can help relieve pain, so I said ""This dick can help you relieve pain"" Thought I'd share with the world.",0
"@Iman8802 Remicade until I developed antibodies to it around 2005. Started Humira same year, so 8 years. You're in Great Britain?",0
"Oh, you want some Geodon? Why don't you give me a urine sample and then I'll let the voices know. #psychmeetser",0
"Boniva the Musical RT @mrtylermartins: So, when is Sally Field coming to Broadway? #TonyAwards",0
"""@haley_boggess: When depression hits, Cymbalta can't help"" tell me why this reminds me of our chapstick commercial? Omggg.",0
"“@haley_boggess: When depression hits, Cymbalta can't help” I need Cymbalta lmao",0
"How is it that Vyvanse gives me dry mouth, but I still produce this much saliva in my sleep?",1
Watching commercial for Humira. Sounds like worse medication ever. I'd rather have arthritis than cancer #notworthit,0
"@TexasToest I sure will. Getting my morphine, seroquel &amp; Trazadone now. I'll sleep like a rock.",0
@MattSweeney13 r u on vyvanse do you have a grandiose image of self,0
Sounds like everyone needs a big dose of cymbalta tonight,0
RT @LoveKarrigan: Sounds like everyone needs a big dose of cymbalta tonight,0
uhm as I take my cymbalta for the first time in months &amp; literally feel my brain exploding lol great sign!!!,0
Back to the vyvanse grind tomorrow #summerschool,0
"the anxiety @postsecret today really stood out to me. with the help of effexor, i'm finally working on getting my license. i'm 21.",0
@mckayaustin I'm on cymbalta &amp; some other shit &amp; my emotions are just bleblehbleh 24/7. Sigh.,0
Anybody have a throat lozenge that they can email me real quick?,0
This warming lozenge feels weird.,0
"Second, they're seriously selling Seroquel on the streets if NOLA/in general?! Get that shit outta here. #aintnobodygottimeforthat",0
"Class: II, mechanism: ᵝ blocker, action: ↓heart rate and conduction velocity, obat: propranolol, esmolol, metaprolol, sotalol #farmakologi",0
@_Urban_Hippie_ I don't miss mine. Vyvanse is better in every way,0
@AnissaaaReneee same here!!! It was perfect timing too cause the song before it was bring memories back &amp;&amp; stuff then bam cymbalta👌😭😂😍❤,0
Would like less vyvanse and more sleep in my life,1
"if u aint got a lozenge, use some lime juice and swish it around or use rum or lime and honey",0
@ArdyanHunter My sleeping schedule is messed up. I go to bed late &amp; I sleep late. I'm on a pill called Seroquel. It helps you sleep. (:,0
"Hahaha, you wanna subtweet me about recycled tweets? Okay! Sweety rather drink your  Seroquel &amp; go sit in the corner &amp; work on your marriage",0
@Divin_N_Kicks Homie sounds like he needs a lozenge ASAP,0
The day after my humira jab and as ever i'm mega tired. May have to go back to bed.,1
@Raising_Men @MissStaceyVee at the time Enbrel wasn't avail in SA. It's v expensive. Did wonders for me. Dr wrote a paper about my case.,0
"Despite their anticonvulsant properties, carbamazepine, lamotrigine, phenytoin, and topiramate have been reported to cause seizures in OD.",0
"Damn i need to sleep,  fucken vyvanse",0
#ENS2013: Prof Comi presents #MSresearch poster on safety of switching from Tysabri to @GilenyaGOUSOnly @MSWorld_Inc,0
#ENS2013: Prof Comi presents #MSresearch poster on safety of switching from Tysabri to @GilenyaGOUSOnly @MSWorld_Inc,0
#ENS2013: Prof Comi presents #MSresearch poster on safety of switching from Tysabri to @GilenyaGOUSOnly @MSWorld_Inc,0
#ENS2013: Prof Comi presents #MSresearch poster on safety of switching from Tysabri to @GilenyaGOUSOnly @MSWorld_Inc,0
"Running on 2 hours of sleep,lots of caffeine, and my Vyvanse. It's going to be a long day and this presentation is going to suck #ugh",0
Haven't took my vyvanse sense the last day of school. It feels weird 🙊,0
"As soon as I drift off my generous popa comes into my room and force feeds me a lozenge, thanks",0
@rfdsdoc @MartinBromiley somac! Coversyl ; Atacand; ! Brilinta; for a few,0
Throat's being a bitch and not a single lozenge in sight,0
I am not gonna be able to focus with some of these ppl in here! #adhd #vyvanse #savedmylife,0
"Italian Smarts! Alendronate, a medication to treat osteoporosis was developed by the pharmaceutical company Istituto Gentili in the...",0
Juxtapid price increased this week by 25%.  Launched less than 6 months ago. No justification for increase. Now over $300k/Year.,0
I'm now back on the olanzapine along side lithium. Ugh. #helloweightgain,1
"Does anyone else find that when you're on #ADD meds, finding the perfect adjective is so incredibly satisfying? #vyvanse #adhd #missadd",0
@sarcastathon I take venlafaxine (ViePax) at a high dose and it makes me feel human - otherwise depression cripples me.,0
@kylejonathann i hate the drip from it l like the pro drug form of it vyvanse,0
@ikimlowe my son has been on Lamictal for 3 yrs n broke out in a rash when he 1st was put on it. Luckily after going to ER it was not the SJ,1
"If you or a loved one has experienced severe side effects from the use of Fosamax, you may qualify for compensation. 1.888.520.5202.",0
"""No taste for you"" -vyvanse",1
"Humira and Xelijanz are used for which condition? #medicine #health
a. Rheumatoid arthritis
b. Vericose veins
c. Infections
d. Learn at...",0
@dan_grin get seroquel and forever sleep.,0
"RT @ellus_cooper: @UCLAibd even w/ Humira: ab pain, cramps,nausea,vomitting, skin&amp;joint problems, ulcers in mouth&amp;fatique #uclaibdnurses2013",0
@uclaibd i never had bleeding or vomiting just alot alot of fatigue and face was pale and lost tons of weight.. #crohns #humira,1
"Enbrel Monday, and so much to do, so few brain cells to do it with. Nap, I think, then some work to be done.",0
@MSdomin8 @AnonyRRMS tysabri has worked well for many. Hopefully it is the right fit &amp; the option that works for you.,0
I need a vyvanse. Right meow.,0
RT @CaptainKushie: “@torilebleu: I need a vyvanse. Right meow.”,0
Crackers &amp; coffee: Vyvanse breakfast of champions.,0
RT @MeredithAnn0185: It's sad the only way I can get things done is if I take a vyvanse,0
@piss_wizard I'm rockin 40mg paroxetine lemme know how u fare.  Can someone start doing comparative reviews of these on YouTube?,0
RT @whatmedicalcare: #Pfizer and Takeda launch Enbrel injection for rheumatoid arthritis - Labmate Online #medical #care #health http://t.c…,0
Vyvanse = 5 lines of coke. Can't. Stop. Moving.,0
RT @theadhdproblems: Vyvanse and Adderall should be advertised and sold as a pill for cleaning.,0
"@MissADDcanada I almost switched to vyvanse, but my doctor &amp; I decided that since I'm already used to the Adderall (&amp; it's working well),",0
"Spent the whole day running around town and only had to stop once for a pee/Vyvanse break,",0
"@MissADDcanada do ever miss the adderall, or do you love the vyvanse? or mixed feelings?",0
"RT @ucolitis: Pills for a good day with ulcerative colitis: Asacol, Immuran, Fosamax, fiber, probiotics, fish oil &amp; calcium http://t.co/v4m…",0
#dispatches i told my diabetic nurse of my concerns about victoza and its serious side effects and was fobbed off,0
"i'd very much like to down a bottle of seroquel right now, but really, what good would that do for me? none. absolutely none",0
"I'm a good friend because I will not only help you clean and pack to get ready to move,
But I will also give you some of my Vyvanse.",0
"Watching channel 4 documentary about use of #Victoza for weight loss. 

Buying online, for off label use.",0
@DanieLouize hi on channel 4 they're taking a little about victoza isn't that what you're using.?,0
"@JoJoBonetto strangely enough I've yet to be offered valporate, it seems to be the same two abilify and seroquel.",0
#dispatches definatly throwing all my victoza in the bin after watching this,0
But really shout out to whoever took the last pills from my Vyvanse prescription I can't get anything done because all I can do is laugh 😑,0
"this programme is annoying me now, they just weren't prescribing the Victoza properly",0
"@EggmanTech Yes, get me one of those lozenge-bazooka Mac Pro's pronto! That will help :)",0
No more Vyvanse😅 get ready for me,0
Goodbye Citalopram.. nice knowing you for the past 6 years... Hello Fluoxetine :),0
"YOUNG NIGGA JUST GAVE ME A 70MG VYVANSE, THESE THINGS CAN TWERK ME OUT THANK GOODNESS FOR MY SCRIPT OF XANAX",1
"I AIN'T EVEN FEEL IT YET THO, JUST BARELY TOOK IT.. ALREADY ATE A BIT, AND DRINKING A CALCIUM-ENRICHED SMOOTHIE LOLOL #vyvanse",0
"RT @PharmERToxGuy: Despite their anticonvulsant properties, carbamazepine, lamotrigine, phenytoin, and topiramate have been reported to cau…",0
“@remydial: Just bumped Cole album again &amp; lowkey got depressed...”I take cymbalta every time i listen to it,0
Someone get this guy a lozenge.,0
@frailgesture Somebody get that guy a lozenge!,0
Whoever left their mic on backstage needs a lozenge and some honey tea. #E3,0
Homework=Depression=Cymbalta,0
Somebody get this guy a lozenge lol #gte3,0
@xomason3 😳 shit better make you have a 12 pack overnight or something! 75$ is crazy... I go with a redbull or vyvanse💊,0
@C4Dispatches Eeeeek. Just chucked my Victoza in the bin. I will take my chances with the diabetes #diabetes,0
@C4Dispatches I was prescribed Victoza for obesity in July 2010. I have been ill ever since. Evil drug #diabetes,1
@SoozSuze thanks and THANKS for the lozenge #lifesaver,0
#pradaxa why are you still being sold? Seriously! This blows my mind how something can be pushed on unknowing consumers. #noantidote,0
"RT @EPSPharmacist: Expecting increased concerns from patients on #Victoza #byetta &amp; #januvia following #dispatches on @channel4 tonight. 

…",0
@mpmccullough Really? W/ Pradaxa u r 5x more likely to bleed to death. You should not post info that you know nothing about.,0
"17 hour work day tomorrow, ill be the girl popping my vyvanse like candy and drinking red bull like water",0
Just found a bunch of lists I made from when I was on Vyvanse sophomore year.,0
@GameOverGreggy @IGN Bruce buffer needs a throat lozenge,0
These drugs prescribed for me were exenatide and victoza worrying a bit now,0
@SimplyNi @Joe_Schmuck @L82life @Ezell_Jenkins lol good ol anger management my pills are lamotrigine,0
RT @BlitzComet__: “@remydial: Just bumped Cole album again &amp; lowkey got depressed...”I take cymbalta every time i listen to it,0
"@unguidedmissile I probably hv to stay on Humira until September, 6 months will b up then. Seeing doc 19th, will ask what he thinks.",0
OD on fluoxetine is really easy lol,0
"Vyvanse, commonly known as OCD in a pill.",0
thanks to @NineLivesMedia for a great @C4Dispatches on #GLP1 treatments and exposing the scary weightloss drug #victoza,0
"RT @vyvanseswag: Vyvanse, commonly known as OCD in a pill.",0
@zoeharcombe Did you see Dispatches in C4 tonight about Victoza / GLP1 drugs re pancreatitis and pancreatic cancer?,0
@georgiagirl120 cymbalta can help😂,0
"RT @vyvanseswag: Vyvanse, commonly known as OCD in a pill.",0
"RT @vyvanseswag: Vyvanse, commonly known as OCD in a pill.",0
Go see specialist nurse about starting humira in a week! Scared but excited! #crohns #cdsn,0
RT @emmafriedmann: thanks to @NineLivesMedia for a great @C4Dispatches on #GLP1 treatments and exposing the scary weightloss drug #victoza,0
in a good mood i love adderall/vyvanse lol,0
@BMcCarthy32 @Chipadelphia44 I was on Keppra but had trouble with side effects. I'm on Lamictal &amp; Topamax now. Hope things work out Brandon.,0
"@_anniemay I got both and Paxil, I'm loaded. Lol",0
Ask Phil Mickelson if Enbrel gave him Charles Manson eyes.,0
"Apixaban:
factor xa inhibitor for stroke prevention in patients with nonvalvular atrial fibrillation.",0
Cymbalta where r u?,0
"@thelindsayellis I take cymbalta, mainly for anxiety, my Dr. talked about adding Wellbutrin, but I worry about it aggravating the anxiety.",0
RT @KyleThompson168: Working out on vyvanse is so much better than without #crackedout,0
"@DavidJuurlink @HeatherM211 before dabigatran came along, anticoag'd pts on Coumadin had some ischemia protection - dabigatran needs ASA.",0
@ETtube @HeatherM211 Not sure I follow. Are you encouraging antiplatelet use with dabigatran?,0
@ETtube @DavidJuurlink Did you know that pts on Dabigatran in RE-LY had increased rate myocardial ischemia? Interested in postmarketing data,0
"Been doing this class work since 12 this morning... Thank you Lord, for my Vyvanse. #nojoke #ADDprobz",0
“@KyleThompson168: Working out on vyvanse is so much better than without #crackedout” I know how you feel brotha,0
@HeatherM211 @DavidJuurlink yup. Tho wonder if this is increased risk w/ dabigatran vs loss of protection from Coumadin.,0
Angelica gonna say Im depressed and that I need to try Cymbalta ctfuu,0
@ETtube Ah good. I thought you suggested dabigatran patients need ASA. Threw me for a loop.,0
Making an audiobook is a lot more work than I thought.... I need a throat lozenge... 8(,0
RT @Afobos: Making an audiobook is a lot more work than I thought.... I need a throat lozenge... 8(,0
vyvanse makes me think too much 😣,1
Whenever I take a vyvanse I remember why I hate them,0
"@gkygirlengineer ""Cymbalta: You're gonna like the way it..err...you look.""",0
"I judge the time in the evenings by ""can i get away with taking a seroquel to knock myself out yet or is it too early""",0
"Feeling rough today, effects from Enbrel I hope &amp; not a cold/bug but at least I managed to get fire lit! http://t.co/MbO1MgT64R",0
@jen_hintz i've been on cymbalta the longest out of any fibro med. so far no reaction. others were horrible.,0
The next generation desperately needs a throat lozenge,0
"""@Tronkitty: Goodbye world, hello trazodone land"" yes",0
Daily saphris time,0
@Huntermoore #confessionsofaratchet gave everyone at some out of town party seroquel and waited till they passed out then robbed the crib,0
@A_Wyatt20 i am on Keppra as well 3000mg a day. And now they want too switch me too Lamictal but I'm unsure cause keppra is working,0
One junior has sent friend request on FB. Name is 'olanzapine trivedi',0
"When I'm angry I craft, clean, or organize... Remember the trazodone and bed I mentioned earlier? Yeah I'm crafting now...",0
@nerdist loving sanjay and craig. yer character screams alot. Throat lozenge?,0
"Gotta find an alternative to Vyvanse, ASAP. I'd rather be sleepy &amp; happy, than alert &amp; depressed!",1
@kimbeeSD and here I am handing out haldol and geodon like it's candy,0
"Oh, and the seroquel, I stopped taking that too.",0
Bouta go take my seroquel and pass outttttttty 😴,0
paxil. that's exactly what i need. paxil.,0
I think I love vyvanse #newboyfriend,0
Stop whining. I dont care about you being depressed. Get cymbalta,0
"@limeeleen @jennadell yup ,yup !!! one more thing ask her to watch her diet.......olanzapine can cause weight gain !",1
Gamma-aminobutyric acid is an inhibitory neurotransmitter which helps to control aggression and eating. . Mine is broken @pixicube,0
"""@Krychie: Gamma-aminobutyric acid is an inhibitory neurotransmitter which helps to control aggression and eating. . Mine is broken"" ek ook!",0
"@TheJakeJeckyll prescription Tramadol is a good one for tummy. Thats what Joe had.I got Norco, 800 mg motrin, and baclofin( muscle relaxers)",0
@almostwell yeh same bk felt like sumo wrestler on it all time :( think its f****ed me 4life :( ironic as Humira is used to treat artheritis,1
okay i took the seroquel and i am resisting the urge to vomit it up i feel disgusting but oH WELL GOOD TIMES GOOD VIBES DON'T BE SAD,1
Getting #Tysabri - my BP is 159/102 pre-infusion. Ummm I don’t think that’s good… lol,0
Fluoxetine doesn't seem to be working. Not one bit,0
@Sixxer36_Punk i took my seroquel almost a hour ago and not that sleepy blah,0
"Drove to hospital for #Tysabri in Blue. Left early (London traffic), only took 20 mins! Blue Badge space next to entrance. #winning #fuckms",0
"""Depression hurts, Cymbalta can help."" -commercial lady",0
Fuck im running out of vyvanse so fast,0
@HauteCraigture lemme suck the seroquel residue off your fingertips,0
RT @chrswith1eye: @HauteCraigture lemme suck the seroquel residue off your fingertips,0
Why not to take vyvanse late in the day: I just cleaned my entire kitchen. It's 3am. #addproblems @vyvanseswag,0
I have put on weight (thanks MS and #Tysabri). Always look on the bright side: time for a @thinkgeek t-shirt spree! #winning,1
"does anyone use or know of someone who uses ""rivaroxaban""",0
RT @HRSonline: RT @circaha: Benefit of apixaban relative to warfarin in ARISTOTLE is similar across range of center and patient TTR. http:/…,0
"RT @dianeradfordmd: MT @DrAttai @a4breastcancer @drseisenberg exercise, avoid alcohol / smoking, ACUPUNCTURE effective in RCTs, effexor #bc…",0
"Tomorrow is to batch Ciprofloxacin, Wellkid, and Ovacare. Cyanocobalamin is gonna be ready too hmmm...",0
Going to see my #psychiatrist for the first time in a month this afternoon to get my #Seroquel refilled and things. Hopeful.:) #menalhealth,0
@TrixxsBitches Be completely honest with them about your concerns. It's your health! Have you talked to people on Humira to find out more?,0
"Manhood today is about exfoliation, and cheese courses, and emotional honesty. And Paxil.",0
"RT @PharmERToxGuy: Despite their anticonvulsant properties, carbamazepine, lamotrigine, phenytoin, and topiramate have been reported to cau…",0
RT @JNIS_BMJ: Open Access: Hemorrhagic complications after prasugrel (Effient) therapy for vascular neurointerventional proc... http://t.co…,0
"Lmao I like this xarelto commercial where the gps tells the guy to turn left and he's like ""i don't think so."" uh then you will get lost sir",0
@whiskey_girl33 oh yuck. We all have our least favorite body fluid. Mine is aerosolized blood. Nosebleed on Xarelto -eeeew,1
"David Wall's Lozenge up first on Northern Wish Radio featuring Gordie  Johnson, Ken Whiteley, Al Cross, Gene Hardy, Kate Fenner, Whiteman",0
"All nighter is killing me right now, I hate you vyvanse",1
Spana symbol! RT @DjfanaticSA: What a productive day with my niggas at CIPRO,0
As im on high preds again.. I cant say if this the new drug slightly working or the preds. My guess - the preds! Bring on humira again!,0
Hoping to talk to my #psychiatrist about a #medication to help with my #anxiety along with my #Seroquel. Depends on time #mentalhealth #bpd,0
"Tell you okes what: When your Dr. says only take Seroquel at night, only take it at night. Zombiness galore.",1
Please should I take humira shot running a fever.,0
"@sapphire20 to it, and now I'm on Humira with just the bloat to battle. Things sometimes get super shitty in every sense. But stay strong xx",1
Cat Bite -&gt; Pasteurella Multicida -&gt; Tx is augmentin if PCN all then cipro + clinda #FOAMed #MedEd #ABIM,0
This Vyvanse needs to kick in.,0
@sonjiacalit nope :) difflam is abt 20/lozenge. Orofar is a lot cheaper than others and very very effective.. :),0
"""@TheVyvanseMind: @TheVyvanseMind: Vyvanse - gettin' shit done since 2000 BC http://t.co/UwCjcUzzCe""",0
RT @Boehringer: Published in Stroke - RE-LY subanalysis suggests that dabigatran provides consistent benefits to Asian #Afib patients http:…,0
RT @timbuttsack: VENLAFAXINE MORE LIKE LESSVOICESINYOURHEADAZINE AM I RIGHT GUYS?,0
"Commercial ad about the medicine Prolia - ""Don't take Prolia if you are allergic to Prolia."" Duh...",0
@MagnoliaPearl Missing a day of meds is never fun. I get migraines if I don't get my Effexor. Do you just get super tired?,1
Xarelto ad: you may bruise easier and it may take longer for bleeding to stop. You fuckin kidding me?HOW MUCH LOBGER CUZ I WONT HAVE ALL DAY,0
Moxifloxacin &amp; doxycycline are eliminated in poop. The 1st 4 letters of the drugs rhyme. Poop also has 4 letters. #bonus #NAPLEXTipOfTheDay,0
18.08 day 11 Rivaroxaban diary Intense back pain  at a funeral from 10.30am.  paracetamol eventually took it off. Very weak and aching knees,1
"@PLURBABE420 it's this chemical called gamma-aminobutyric acid, they refer to it as the ""off switch"", it relaxes your muscles and keeps you-",0
Absurd that my patient had to go to 6 pharmacies to find one that could dispense Zyprexa and then the stock was out of date .....,0
@AmyBadkin I'm sorry to hear this rheum sistah! Any news on Humira?,0
Pop a #vyvanse I'm focused *whoop*,0
I need a lozenge,0
Paxil remains on the market despite its increasing the risk of suicide.  Call toll free to speak with an attorney. 1.888.520.5202.,0
@Iggles19709 @mpmccullough Institute for Safe Medicine Practices (ISMP) has Pradaxa 5-fold increased risk of bleeding deaths than Coumadin,0
"#ifitwasntfor vyvanse&amp;coffee, I wouldn't be able to work as much as I do. #true",0
RT @Boehringer: New in #Stroke: Dabigatran benefits in #Afib stroke prevention consistent across both Asian and non-Asian patients http://t…,0
"@daisy_spring codeine doesn't agree with me. I'm coming off Oxycodone, P and oxynorm and onto duloxetine.",0
"Me: I hate life *rants 20 min.* 
Sissy: You should see a doctor about Zoloft or Paxil so you stop freaking out.. or just smoke a joint.",0
Not good. My cymbalta is not working now and i am feeling like the only way to kill my pain is to die and hopefully find God to heal me.,0
RT @Boehringer: Published in Stroke - RE-LY subanalysis suggests that dabigatran provides consistent benefits to Asian #Afib patients http:…,0
"@Kait_McGaff143 depression hurts, cymbalta can help",0
@daisy_spring the duloxetine is meant to be the alternative. I'm willing to try anything tbh. I've been asking for acupuncture for years,0
Going to drop the Q-bomb + co-codomol. Hoping for a fast entry into la-la land. Goodnight all #quetiapine,0
@MustStopMS Wow. Big Pharma is a multi- billion dollar business. I've tried Rebif and Tysabri before. Third time lucky?,0
@RuleSevenDoog Enbrel is a hell of a drug,0
"I have vyvanse so I can take them, not so I can sell them to everyone and their fuckin brother. damn",0
"@LJ2510 I am planning to have mine in my 'London Underground' mug. It has a map on it.
I am going to partake in a 'Venlafaxine'.",0
@LJ2510 It has helped somewhat yes. Is Fluoxetine not somewhat old? Prozac etc. Should you not perhaps favour an SNRI over SSRI?,0
Who in the fuck had vyvanse or Addie's lol,0
Take a fuckin paxil and chill the fuck out,0
"Oh, what a great idea watching Gordan Ramsay cook at 4am when I'm hungry from my seroquel.",1
the cymbalta commercial is so depressing,0
I need a lozenge. Does anyone have a lozenge?,0
ORENCIA® (abatacept) Shows Comparable Efficacy to Humira® (adalimumab) in Year Two Data from Head-to-Head Study in Patients with Moderate...,0
@DoctorChristian @C4Dispatch re victoza I was prescribed this in 2010 for obesity. Caused pancreatitis and digestive problems ever since,1
@Dave_johnstone lamotrigine added to regime yesterday x,0
@FanSince09 gotta go right now too smh humira,0
"@tramonby Enbrel is a biologic, a drug used to treat RA. It works by reducing active Tumor Necrosis Factor (TNF), which &gt; inflammation.",0
I'm only an artist when I'm on my Vyvanse,0
"@azmuscle I can't even imagine! I'm starting #Humira soon, should be interesting.",0
"@azmuscle I was trying to say I can't even imagine. I'm starting #humira soon, that should be interesting.",0
"I've always liked the word ""lozenge"".",0
@Faith0107 @MiTz44 @Devi_Diva_ @lizziiee bc I have pneumonia I have to really stagger the #vitamintrain due to interaction w levaquin.,0
"Moms quotes of the day: ""Give me a half a vyvanse and I'll clean your room."" And ""I'm just gonna have to start smoking pot to be around you""",0
Vyvanse revelations&gt;&gt;&gt;&gt;,0
My mind races when I'm on a vyvanse,1
"RT @PoolRebekahF: Moms quotes of the day: ""Give me a half a vyvanse and I'll clean your room."" And ""I'm just gonna have to start smoking po…",0
ORENCIA® (abatacept) Shows Comparable Efficacy to Humira® (adalimumab) in Year Two Data from Head-to-Head Study in Patients with Moderate…,0
who got the vyvanse hookup need it 4 2moro,0
"I WISH I had a lozenge...

I haven't got a sore throat, I just want to give it to my cab driver who is clearing his throat EVERY 20 SECONDS!",0
Vyvanse masks me so depressed,1
"@kaleephernelia Maybe ""Bathroom"" was looking for one and ""Larp"" needed a lozenge. Wake up, Helms! #payitforward",0
@aleshavovk if you hang out tomorrow with me and cipro youll get dick. not mine. sorry.,0
"how me, cipro, jon, and a bike all fit in a chevy cavalier today will always be a mystery to me",0
I just learned from TV that Humira is the cure for and cause of all illnesses.,0
"A Cymbalta ad sez that ""liver problems, some fatal, have occurred."" Since we didn't get the ""in rare cases"" bit, I'm gonna need percentages.",0
there's a fella on my Facebook who is asking to swap 120 seroquel for yellas or tramadol hahahahahaha not right,0
"@catiemonster @mrsjesscharlton Oh, I'll never feel satisfied (remembers to take Cymbalta). But I take your point.",0
@gutgremlins Tell me what you think after you try humira. I've heard it can help a lot.,0
"@sh0rtn3y sometimes I get lucky, but baclofen is my shit!!! #PainKillerOfChoice",0
"@Tuxedobird @gutgremlins On Humira about 8 yrs. Started every other week then weekly 2 yrs ago. Hate giving myself shots, But seems to work",0
I want to know if Phil Nicholson needs Enbrel to tie his shoes or to buy his kids a new BMW and a way into some Harvard prep school.,0
"RT @vyvanseswag: Vyvanse, commonly known as OCD in a pill.",0
@ThePlushGourmet what about cymbalta for nerve pain? Would it be an option?,0
"@AuntFlo_28 often enough, that's for sure. It got better over time, though. But then it got weird again when I started Humira.",0
@Healthy_Blonde meh half the time it doesn't knock me out. Trazodone is waaaaay better for sleep.,0
@susanhasas What is DHE - is that another term for Humira? Wow. Glad that helped your migraine!,0
"I've got a doctors appointment in a week. Will discuss adding low dose of antidepressant again...something not as ""addictive"" as Cymbalta...",1
I wash Vyvanse down with caffeine everyday… but then I can slam a five hour energy.. and you can't..,0
Phil Mickelson stares into my soul through Enbrel commercials.,0
Jamaican qualifiers should be used as a cymbalta advertisement; so depressing !,0
RT @vyvanseswag: Sleep is for people who don't have anymore Vyvanse.,0
You know some has has just took their Vyvanse when they favorite 10 or more Vyvanse Swag tweets in one sitting.,0
RT @vyvanseswag: Putting things off until you get your Vyvanse.,0
@MTV When are you going to do True Life: I am addicted to Vyvanse?,1
