text,label
<user> i'm right there with you with awful pain &amp; stiffness. humira mtx &amp; plaquenil aren't working today 😣 <hashtag> rheum,0
if this fuckin emt <allcaps> looks at me one more time hes gonna feel the wrath of my vyvanse rage,1
"<user> you feeling horse, i'll sort you out a lozenge",0
"maaaaaam,, i dont want to drink cough lozenge <sadface> that taste is very very awful :@",0
vyvanse you my only friend,0
yeah i'm definitely about to kill kensli and her friend go take your vyvanse and leave me alone,0
why do i not remember going to bed or waking up (the answer: probably seroquel),1
"my rheumatic doc said i could take baclofen and norflex together (both are muscle relaxants). i took both, though an hour apart, earlier. <repeat>",0
when the depression is coming out caused by this damn levofloxacin <smile>,1
having mixed feelings about the vyvanse i took at <number> am. <repeat>,0
lmao <elong> or <elong> “<user> these kids must understand i'm not playing with them today i promise i will up their dose of seroquel😩😫😩”,0
<user> i take valium / baclofen supp that help me tremendously,0
i am never taking baclofen and norflex the same day again. first i felt super drowsy but now i feel extremely high and it's freaking me out.,1
seroquel rt <allcaps> <user>: happy <number>th birthday to kanye west! what gift are you bringing to the party?,0
only the act <allcaps> can make a vyvanse feel like it has stop working after the <number>nd section <hashtag> brainsdead,0
vyvanse and coffee. <repeat>  i just beat the shit out of that act <allcaps>.,0
<user> could be worse. <hashtag> dabigatran,0
i need cymbalta,0
my emails to big pharm were answered! turns out there is <allcaps> a pill that makes you stop spending all of your income in food and it's <hashtag> vyvanse,0
when your vyvanse kicks in during a long ass work shift &gt;&gt;&gt;&gt;&gt;&gt; <hashtag> <number>hours,0
vyvanse and alcohol is a guaranteed blackout,0
i just took an addy and a vyvanse so basically i'm going to be cleaning for the next <number> hours.,0
<user> <user> <user> <user> that trial they used very large doses of metoprolol and ran into problems with cardiogenic shock,0
i am never going to get used to these humira injections. <repeat>,0
<user> <user> <user> <user> <user> <user> giving little ol' grannies <number>mg bd (from memory) metoprolol was silly,0
"<user> <user> <user> <user> <user> <user> esmolol to see if bp <allcaps> will tol, then metoprolol",0
<user> <user> <user> <user> <user> <user> i find esmolol a pain - just titrate metoprolol <number>mg at a time,0
"""i'm pretty sure someone would need something else besides a card to help with depression""-<user> ""like cymbalta?- me",0
i need some damn cymbalta then i guess . <repeat>,0
"because i'm seventeen, compose my own beats, lyrically i'm dope enough to ass-fuck the dude who made nicotine",0
i love <allcaps> this effexor! majorly <allcaps> kills my libido.,1
"<number> rivaroxaban diary day <number> aches easing, back pain easing. swollen lower legs like fluid retention. i take <number>mg. furosemide every a.m.",1
"do you still need lozenge magus, alt art? <user>",0
work <number> to <number> tonight then leavin for the airport at <number> thank god for vyvanse,0
<user> only need one more lozenge magus got <number> atm,0
night all. tv <allcaps> in bed <hashtag> quetiapine,0
<user> <user> comedown is hell. when i went cold turkey from effexor it was about two weeks before the zap noises stopped,0
<user> i was on that. class action law suit against paxil for ruining our relationships?,0
slutty fluoxetine,0
"rt <allcaps> <user>: antipsychotic drugs such as zyprexa, risperdal &amp; seroquel place the elderly at increased risk of strokes &amp; death <url>…",0
"my effexor has left me with the inability to cry. i was dry eyed watching ""into the wild"" and even one of those sarah mclachlan commercials",1
i hate how vyvanse makes me over think everything and it makes me angry about things that i shouldn't even be angry about,1
"cymbalta, my mood has worsened",1
<user> <user> self pity? sorry that u feel sorry for yourself william. <repeat>they do have medicine for your depression. <repeat>paxil maybe?,0
"too tired to function right now, thanks humira. <hashtag> naptime 😴😴😴",1
"""<user>: florida is in need of cymbalta! all this depression and shit!"" l o fucking <allcaps> l",0
<user> did you have to come of enbrel? x,0
"rt <allcaps> <user>: the onion strikes again.

“this tastes way less ciprofloxacin-y than the mcchicken did a year ago,” hingle stated. <repeat> htt…",0
it is very early prop from ricola throat lozenge advertisements. <user> <hashtag> antiquesroadshow <user>,0
<user> word to the wise: don't swallow cipro at <allcaps> all <allcaps>! <repeat>  it is poison <allcaps> and can cripple you for life!  is your situation life or death?,1
"<user> cipro got you too, huh?  <elong>deathtobayer ",0
"""geodon can be used when other treatment options have shown to be ineffective."" <user>",0
<user> lmao i guess that vyvanse didn't even phase you,0
"maybe its just me but i dont think its really ""progression"" if you lose weight from taking adderal or vyvanse.",0
i hate forgetting to take my cymbalta. it makes you feel so <elong> weird.,0
<user> get a <hashtag> lozenge or some oxygen <hashtag> chi <allcaps>vslak <allcaps>,0
"gonna start taking vyvanse again, so i can stop thinking about food.",0
depression hurts and cymbalta can't help a real nigga,0
“<user>: .<user> a man with a ponytail just offered my son a lozenge” <user> <user> <user>,0
<hashtag> vilazodone can make any man gay for pussy gay for ice cream. imagine being into ice cream more than pussy! <repeat> <hashtag> antidepressants,0
im bout to slip some of my seroquel into her drink. she gonna be knocked,0
"""xarelto may cause bleeding."" well that's just generally awful.",0
"congrats to my tysabri team! hard work! rt <allcaps> <user>: we just won a silver <hashtag> addyaward for digital media, video! congrats team! <hashtag> aafnational",0
fuckin wired! not sleeping tonight. <hashtag> vyvanse <hashtag> whatdoid <allcaps>o <hashtag> yuuuuup,1
<user> m <elong> seroquel like britney,0
what made me think taking vyvanse today was a good idea when i have to wake up early tomorrow. <repeat>,0
xarelto is a hell of a drug,0
"these <allcaps> are <allcaps> not <allcaps> strepsils <allcaps>, these <allcaps> are <allcaps> satan <allcaps> in <allcaps> the <allcaps> form <allcaps> of <allcaps> a lozenge <allcaps> <url>",0
taking my baclofen and going to bed after hells kitchen,0
“<user>: questioning life right now. <user> <user>” you snooze you lose. <hashtag> cymbalta,0
<user> <user> yes def eat or the cipro will tear u up  and feel better <smile>,1
<user> i came off pristiq in july last year. i still get brain zaps when tired. my genitals aren’t numb now tho - swings / roundabouts,1
doubling on the seroquel = passing the fuck out. night bitches 😴,0
<user> <user> joe is on pristiq and he gets weird brain zap  /  twitch things too.,1
twitter after hours is like a cymbalta commercial. <hashtag> sodepressing,0
"speaking of vyvanse, mine is wearing off.",0
<user> <user> cimzia is what i'm trying next in a few weeks. if that fails tysabri is all they know to try. my risk of the. <repeat>,0
completely forgot i was on vyvanse and drank the whole night. <repeat>,0
<user> ((awkward but i take vyvanse too)),0
i really think someone oughta get h a lozenge. <hashtag> onlytwovocalsettings <hashtag> barkingandstrepthroat,0
<user> i don't understand why all my thug friends like to take seroquel and drink. <repeat> or do seroquel at all. wyf?,0
i could study all day / night when i take vyvanse!,0
<user> yay <elong> katy hope it works  . <repeat>you can have one of my humira stickers if you like. <number> h and <number> van stickers from healthcare at home,0
<user> i think some people will try anything sometimes! i have with my severe psoriasis!finally awaiting humira injection anydayx,0
rt <allcaps> <user>: <user> i think some people will try anything sometimes! i have with my severe psoriasis!finally awaiting humira in…,0
running off of mtn dew and vyvanse! <hashtag> woreout,0
this morning drive is being brought to you by vyvanse.,0
rt <allcaps> <user>: current toc: use of denosumab in a patient with non-small-cell lung cancer and severe renal function impairmen. <repeat> <url>…,0
depression hurts. cymbalta can help,0
“<user>: <user> cymbalta can help” lmao i'm not dealing with you today no ma'am,0
between the fucking redbull and vyvanse i popped to energize my triple yesterday. <repeat> couldn't fall asleep for the life of me.,0
<user> <user> seen him before with piers morgan about us <allcaps> gun laws truly ignorant horrible person who needs some quetiapine,0
"""believe. only you can change your own destiny."" - lozenge magus [ oracle think tank (cardfight vanguard) ]",0
i really hate the fact that i feel like i need to throw up while at work. maybe taking my vyvanse wasn't a good idea,1
<user> u take paxil? it's helped me. i can actually leave my house now.,0
"<user> i can not remind me which i used, but this one looks like it: fluoxetine &lt;<number>",0
<user> paxil didn't end up helping. tried prozac and wellbutrin and it helped my mood and anxiety but gave me vertigo. <sadface>,1
feelin productive . <repeat>probably because i took a vyvanse lol,0
time for <hashtag> skyf<number> and someone give that man a lozenge <smile>,0
on vyvanse so you know i'm feeling good,0
i run on vyvanse and redbull.,0
“<user>: i run on vyvanse and redbull.” so done with that life. vyvance cooked my brain like a stove top,1
<user> <user> should try some fluoxetine dan <hashtag> psychology,0
rt <allcaps> <user>: <user> <user> should try some fluoxetine dan <hashtag> psychology,0
rt <allcaps> <user>: i run on vyvanse and redbull.,0
rt <allcaps> <user>: i run on vyvanse and redbull.,0
"scopes, scans &amp; appointments to attend. hopefully humira be back &amp; i better again. peace out for now &amp; im off to wage war on crohns. x x x",0
"""<user>: the drug known for causing hemorrhagic cystitis is? <hashtag> medquiz""ciprofloxacin",0
"manhood today is about exfoliation, cheese courses, emotional honesty, and paxil. and yes, cutting peppers in the classic style de julienne.",0
"<user> <user> gt sm ringn in my ryt ear,a swob found heavy growth of proteus spp.i hv used ciprofloxacn n chlorophenicol <number> no avail",0
"right, got a date with ms quetiapine and law abiding citizen on tv <allcaps>",0
is it hot in here or is my vyvanse just kicking in?,0
not meant to drink while on fluoxetine but fuck it yoloswag. just kidding. don't do that. fuck <allcaps> swag <allcaps>.,0
yea. i forgot you aren't suppose to drink if you take vyvanse. explains a little bit,0
i swear thia cymbalta is causing me to have horrible nightmares!,1
rt <allcaps> <user>: is it hot in here or is my vyvanse just kicking in?,1
<number> day <number> rivaroxaban diary. particularly bad lower back ache had not eased by <number> so went to bed. much better when i woke at <number>,1
"no med orders til effexor is fully exited. still having brain shivers, but mostly when i don't eat. <hashtag> effexor <hashtag> withdrawal <hashtag> depression",1
part <number> of the announcing dh <allcaps>. in lisle for <user> vs <user> throat lozenge pls. <url>,0
<user> <user> you should make it sherv because ghost loads is doing paxil,0
<user> try having numerous ones daily! talk about not cool! thank god for paxil! haha,0
this higher dose of <hashtag> cymbalta is making me extremely tired and anxious. is this normal?,1
"some middle eastern folks chatting at next table. if someone opens a lozenge factory over there, he is gonna clean up!",0
now to pop a trazodone &amp; smoke some buds,0
you ain't a real friend if you be greazin my vyvanse when you come over <hashtag> youknowwhoyouare,0
"<user> <user> shame that idiots depth venlafaxine never my words, but the ignorance of their interpretation",0
"watching dark knight rises, great film. but he sounds like he needs a lozenge.",0
one more day of work bitches <smile> and to make it better i have vyvanse so i can keep my productivity at <number> <hashtag> fuckyeah <hashtag> breakingthings,0
"<user> that's a lot of pills, i thought i was on a lot! the only ones i take for pain &amp; sleep atm tho are amitripyline &amp; fluoxetine.",0
*takes a vyvanse instead*,0
"rt <allcaps> <user>: antipsychotic drugs such as zyprexa, risperdal &amp; seroquel place the elderly at increased risk of strokes &amp; death <url>…",0
gotta wake up . <repeat> studio in a few hours. don't wanna sound like a frog in the booth. jesus be a throat lozenge . <repeat>,0
<user>  if they don't work for you try fexofenadine and talk to your doc in case of contraindications with paxil,0
have any of you developed knee pain since starting tysabri ? what helps with the problem ?,1
correct! <user> <user> <user> <user> <user> <user> q<number> answer: ciprofloxacin and metronidazole (flagyl)  <hashtag> abimt <allcaps>weetshow,0
"""handjob for a lipitor <allcaps>? i'll suck ya dick for a boniva!"" every. single <allcaps>. time i die",0
<user> suckin on a lozenge while training.,0
<user> get the poor dude a lozenge,0
restless arms &amp; legs! blood quetiapine <neutralface>,1
<user> you still not feeling well? <sadface>  <hashtag> sickie ring the boss.sending u a throat lozenge.<hashtag> luvthatword lol <hashtag> lozenge,0
although i think he needs a throat lozenge.,0
my brothers friend sounds like miley cyrus. give this girl a throat lozenge.,0
"oh go away, humira commercial.",0
"on the humira comercial it says it can help relieve pain, so i said ""this dick can help you relieve pain"" thought i'd share with the world.",0
"<user> remicade until i developed antibodies to it around <number> started humira same year, so <number> years. you're in great britain?",0
"oh, you want some geodon? why don't you give me a urine sample and then i'll let the voices know. <hashtag> psychmeetser",0
"""<user>: when depression hits, cymbalta can't help"" tell me why this reminds me of our chapstick commercial? omg <elong>.",0
"“<user>: when depression hits, cymbalta can't help” i need cymbalta lmao",0
"rt <allcaps> <user>: ""<user>: when depression hits, cymbalta can't help"" tell me why this reminds me of our chapstick commercial? omg <elong>.",0
"how is it that vyvanse gives me dry mouth, but i still produce this much saliva in my sleep?",1
watching commercial for humira. sounds like worse medication ever. i'd rather have arthritis than cancer <hashtag> notworthit,0
<user> r u on vyvanse do you have a grandiose image of self,0
sounds like everyone needs a big dose of cymbalta tonight,0
rt <allcaps> <user>: sounds like everyone needs a big dose of cymbalta tonight,0
ow <elong>. i hurt my foot. &amp; am concerned. <number>st warning on cipro is tendon damage. <neutralface> it certainly wasn't a rupture. i'm sure i'm just paranoid.,1
ha <elong> depression hurts try cymbalta bitch!,0
uhm as i take my cymbalta for the first time in months &amp; literally feel my brain exploding lol great sign! <repeat>,0
back to the vyvanse grind tomorrow <hashtag> summerschool,0
"the anxiety <user> today really stood out to me. with the help of effexor, i'm finally working on getting my license. i'm <number>",0
<user> i'm on cymbalta &amp; some other shit &amp; my emotions are just bleblehbleh <number> / <number> sigh.,0
anybody have a throat lozenge that they can email me real quick?,0
this warming lozenge feels weird.,0
"second, they're seriously selling seroquel on the streets if nola <allcaps> / in general! <repeat> get that shit outta here. <hashtag> aintnobodygottimeforthat",0
"class: ii <allcaps>, mechanism: ᵝ blocker, action: ↓heart rate and conduction velocity, obat: propranolol, esmolol, metaprolol, sotalol <hashtag> farmakologi",0
<user> i don't miss mine. vyvanse is better in every way,0
<user> same here! <repeat> it was perfect timing too cause the song before it was bring memories back &amp;&amp; stuff then bam cymbalta👌😭😂😍❤,0
would like less vyvanse and more sleep in my life,1
"if u aint got a lozenge, use some lime juice and swish it around or use rum or lime and honey",0
<user> my sleeping schedule is messed up. i go to bed late &amp; i sleep late. i'm on a pill called seroquel. it helps you sleep. (:,0
"hahaha, you wanna subtweet me about recycled tweets? okay! sweety rather drink your  seroquel &amp; go sit in the corner &amp; work on your marriage",0
the day after my humira jab and as ever i'm mega tired. may have to go back to bed.,1
<user> <user> at the time enbrel wasn't avail in sa <allcaps>. it's v expensive. did wonders for me. dr wrote a paper about my case.,0
"despite their anticonvulsant properties, carbamazepine, lamotrigine, phenytoin, and topiramate have been reported to cause seizures in od <allcaps>.",0
"damn i need to sleep,  fucken vyvanse",0
rt <allcaps> <user>: didnt <allcaps> take <allcaps> vyvanse <allcaps> today <allcaps> it <allcaps>'s a good <allcaps> day <allcaps>,0
<hashtag> ens <allcaps><number> prof comi presents <hashtag> ms <allcaps>research poster on safety of switching from tysabri to <user> <user>,0
<hashtag> ens <allcaps><number> prof comi presents <hashtag> ms <allcaps>research poster on safety of switching from tysabri to <user> <user>,0
<hashtag> ens <allcaps><number> prof comi presents <hashtag> ms <allcaps>research poster on safety of switching from tysabri to <user> <user>,0
<user> i'm on fluoxetine and it's given me an even keel. things don't seem so scary or the end of the world now.,0
"running on <number> hours of sleep,lots of caffeine, and my vyvanse. it's going to be a long day and this presentation is going to suck <hashtag> ugh",0
haven't took my vyvanse sense the last day of school. it feels weird 🙊,0
"as soon as i drift off my generous popa comes into my room and force feeds me a lozenge, thanks",0
<user> <user> somac! coversyl ; atacan<smile> ! brilinta; for a few,0
throat's being a bitch and not a single lozenge in sight,0
i am not gonna be able to focus with some of these ppl in here! <hashtag> adhd <hashtag> vyvanse <hashtag> savedmylife,0
"italian smarts! alendronate, a medication to treat osteoporosis was developed by the pharmaceutical company istituto gentili in the. <repeat>",0
juxtapid price increased this week by <number>%.  launched less than <number> months ago. no justification for increase. now over $<number>k / year.,0
<user> it was seroquel. <number>mg knocks him flat. it takes me a few hundred.,1
i'm now back on the olanzapine along side lithium. ugh. <hashtag> helloweightgain,1
"does anyone else find that when you're on  add  meds, finding the perfect adjective is so incredibly satisfying? <hashtag> vyvanse <hashtag> adhd <hashtag> missadd",0
<user> i take venlafaxine (viepax) at a high dose and it makes me feel human - otherwise depression cripples me.,0
<user> i hate the drip from it l like the pro drug form of it vyvanse,0
<user> my son has been on lamictal for <number> yrs n broke out in a rash when he <number>st was put on it. luckily after going to er <allcaps> it was not the sj <allcaps>,1
"""no taste for you"" -vyvanse",1
"humira and xelijanz are used for which condition? <hashtag> medicine <hashtag> health
a. rheumatoid arthritis
b. vericose veins
c. infections
d. learn at. <repeat>",0
<user> get seroquel and forever sleep.,0
"rt <allcaps> <user>: <user> even w /  humira: ab pain, cramps,nausea,vomitting, skin&amp;joint problems, ulcers in mouth&amp;fatique <hashtag> uclaibdnurses<number>",0
<user> i never had bleeding or vomiting just alot alot of fatigue and face was pale and lost tons of weight. <repeat> <hashtag> crohns <hashtag> humira,1
"rt <allcaps> <user>: find out more about nicotine replacement therapies including patches, lozenges and gum in these videos: <url>…",0
"enbrel monday, and so much to do, so few brain cells to do it with. nap, i think, then some work to be done.",0
<user> <user> tysabri has worked well for many. hopefully it is the right fit &amp; the option that works for you.,0
i need a vyvanse. right meow.,0
rt <allcaps> <user>: “<user>: i need a vyvanse. right meow.”,0
rt <allcaps> <user>: “<user>: i need a vyvanse. right meow.”,0
crackers &amp; coffee: vyvanse breakfast of champions.,0
rt <allcaps> <user>: it's sad the only way i can get things done is if i take a vyvanse,0
<user> i'm rockin <number>mg paroxetine lemme know how u fare.  can someone start doing comparative reviews of these on youtube?,0
"<user> . <repeat>(lithium) and an antipsychotic called quetiapine that slows my mind down. others do take antidepressants, or anti-epileptics.",0
rt <allcaps> <user>: <hashtag> pfizer and takeda launch enbrel injection for rheumatoid arthritis - labmate online <hashtag> medical <hashtag> care <hashtag> health <url>…,0
vyvanse = <number> lines of coke. can't. stop. moving.,0
rt <allcaps> <user>: vyvanse and adderall should be advertised and sold as a pill for cleaning.,0
"spent the whole day running around town and only had to stop once for a pee / vyvanse break,",0
"<user> do ever miss the adderall, or do you love the vyvanse? or mixed feelings?",0
"rt <allcaps> <user>: pills for a good day with ulcerative colitis: asacol, immuran, fosamax, fiber, probiotics, fish oil &amp; calcium <url>…",0
<hashtag> dispatches i told my diabetic nurse of my concerns about victoza and its serious side effects and was fobbed off,0
"i'd very much like to down a bottle of seroquel right now, but really, what good would that do for me? none. absolutely none",0
"i'm a good friend because i will not only help you clean and pack to get ready to move,
but i will also give you some of my vyvanse.",0
"watching channel <number> documentary about use of <hashtag> victoza for weight loss. 

buying online, for off label use.",0
<user> hi on channel <number> they're taking a little about victoza isn't that what you're using? <repeat>,0
"<user> strangely enough i've yet to be offered valporate, it seems to be the same two abilify and seroquel.",0
<hashtag> dispatches definatly throwing all my victoza in the bin after watching this,0
but really shout out to whoever took the last pills from my vyvanse prescription i can't get anything done because all i can do is laugh 😑,0
"this programme is annoying me now, they just weren't prescribing the victoza properly",0
"<user> yes, get me one of those lozenge-bazooka mac pro's pronto! that will help <smile>",0
no more vyvanse😅 get ready for me,0
goodbye citalopram. <repeat> nice knowing you for the past <number> years. <repeat> hello fluoxetine <smile>,0
"young <allcaps> nigga <allcaps> just <allcaps> gave <allcaps> me <allcaps> a <number>mg <allcaps> vyvanse <allcaps>, these <allcaps> things <allcaps> can <allcaps> twerk <allcaps> me <allcaps> out <allcaps> thank <allcaps> goodness <allcaps> for <allcaps> my <allcaps> script <allcaps> of <allcaps> xanax <allcaps>",1
“<user>: just bumped cole album again &amp; lowkey got depressed. <repeat>”i take cymbalta every time i listen to it,0
someone get this guy a lozenge.,0
<user> somebody get that guy a lozenge!,0
whoever left their mic on backstage needs a lozenge and some honey tea. <hashtag> e<number>,0
homework<smile>epression=cymbalta,0
somebody get this guy a lozenge lol <hashtag> gte<number>,0
<user> 😳 shit better make you have a <number> pack overnight or something! <number>$ is crazy. <repeat> i go with a redbull or vyvanse💊,0
<user> eeeeek. just chucked my victoza in the bin. i will take my chances with the diabetes <hashtag> diabetes,0
<user> i was prescribed victoza for obesity in july <number> i have been ill ever since. evil drug <hashtag> diabetes,1
<user> thanks and thanks <allcaps> for the lozenge <hashtag> lifesaver,0
<hashtag> pradaxa why are you still being sold? seriously! this blows my mind how something can be pushed on unknowing consumers. <hashtag> noantidote,0
"rt <allcaps> <user>: expecting increased concerns from patients on <hashtag> victoza <hashtag> byetta &amp; <hashtag> januvia following <hashtag> dispatches on <user> tonight. 

…",0
"<number> hour work day tomorrow, ill be the girl popping my vyvanse like candy and drinking red bull like water",0
just found a bunch of lists i made from when i was on vyvanse sophomore year.,0
<user> <user> bruce buffer needs a throat lozenge,0
these drugs prescribed for me were exenatide and victoza worrying a bit now,0
<user> <user> <user> <user> lol good ol anger management my pills are lamotrigine,0
rt <allcaps> <user>: “<user>: just bumped cole album again &amp; lowkey got depressed. <repeat>”i take cymbalta every time i listen to it,0
"<user> i probably hv to stay on humira until september, <number> months will b up then. seeing doc <number>th, will ask what he thinks.",0
od <allcaps> on fluoxetine is really easy lol,0
thanks to <user> for a great <user> on <hashtag> glp <allcaps><number> treatments and exposing the scary weightloss drug <hashtag> victoza,0
"rt <allcaps> <user>: vyvanse, commonly known as ocd <allcaps> in a pill.",0
<user> did you see dispatches in c<number> tonight about victoza  /  glp <allcaps><number> drugs re pancreatitis and pancreatic cancer?,0
<user> cymbalta can help😂,0
"rt <allcaps> <user>: vyvanse, commonly known as ocd <allcaps> in a pill.",0
go see specialist nurse about starting humira in a week! scared but excited! <hashtag> crohns <hashtag> cdsn,0
rt <allcaps> <user>: thanks to <user> for a great <user> on <hashtag> glp <allcaps><number> treatments and exposing the scary weightloss drug <hashtag> victoza,0
in a good mood i love adderall / vyvanse lol,0
<user> <user> i was on keppra but had trouble with side effects. i'm on lamictal &amp; topamax now. hope things work out brandon.,0
<user> oh yes and such a small drop. after doing lots of reading i think venlafaxine is supposed to be the most evil.nearly there though!,0
"<user> i got both and paxil, i'm loaded. lol",0
ask phil mickelson if enbrel gave him charles manson eyes.,0
"apixaban:
factor xa inhibitor for stroke prevention in patients with nonvalvular atrial fibrillation.",0
cymbalta where r u?,0
<user> yes i am lozenge,0
"<user> i take cymbalta, mainly for anxiety, my dr. talked about adding wellbutrin, but i worry about it aggravating the anxiety.",0
rt <allcaps> <user>: working out on vyvanse is so much better than without <hashtag> crackedout,0
"<user> <user> before dabigatran came along, anticoag'd pts on coumadin had some ischemia protection - dabigatran needs asa <allcaps>.",0
<user> <user> not sure i follow. are you encouraging antiplatelet use with dabigatran?,0
<user> <user> did you know that pts on dabigatran in re <allcaps>-ly <allcaps> had increased rate myocardial ischemia? interested in postmarketing data,0
“<user>: working out on vyvanse is so much better than without <hashtag> crackedout” i know how you feel brotha,0
<user> <user> yup. tho wonder if this is increased risk w /  dabigatran vs loss of protection from coumadin.,0
angelica gonna say im depressed and that i need to try cymbalta ctfuu,0
<user> ah good. i thought you suggested dabigatran patients need asa <allcaps>. threw me for a loop.,0
making an audiobook is a lot more work than i thought. <repeat> i need a throat lozenge. <repeat> <sadface>,0
rt <allcaps> <user>: making an audiobook is a lot more work than i thought. <repeat> i need a throat lozenge. <repeat> <sadface>,0
vyvanse makes me think too much 😣,1
drew barrymore always talks like she is struggling with a rogue lozenge.,0
whenever i take a vyvanse i remember why i hate them,0
"am i only person who sees cymbalta commercial that starts with old bearded man and thinks it's george zimmerman, men's wearhouse commercial?",0
"i judge the time in the evenings by ""can i get away with taking a seroquel to knock myself out yet or is it too early""",0
"nyquil at night, vyvanse in the morning. drugged out",0
"feeling rough today, effects from enbrel i hope &amp; not a cold / bug but at least i managed to get fire lit! <url>",0
"i prescribed quetiapine to my obese patient along with a <hashtag> paleo diet.  he still takes quetiapine, but is no longer obese &amp; health is good <smile>",0
<user> i've been on cymbalta the longest out of any fibro med. so far no reaction. others were horrible.,0
the next generation desperately needs a throat lozenge,0
"""<user>: goodbye world, hello trazodone land"" yes",0
daily saphris time,0
<user> <hashtag> confessionsofaratchet gave everyone at some out of town party seroquel and waited till they passed out then robbed the crib,0
<user> i am on keppra as well <number>mg a day. and now they want too switch me too lamictal but i'm unsure cause keppra is working,0
one junior has sent friend request on fb <allcaps>. name is 'olanzapine trivedi',0
"when i'm angry i craft, clean, or organize. <repeat> remember the trazodone and bed i mentioned earlier? yeah i'm crafting now. <repeat>",0
<user> loving sanjay and craig. yer character screams alot. throat lozenge?,0
"gotta find an alternative to vyvanse, asap <allcaps>. i'd rather be sleepy &amp; happy, than alert &amp; depressed!",1
"oh, and the seroquel, i stopped taking that too.",0
bouta go take my seroquel and pass outttttttty 😴,0
i think i love vyvanse <hashtag> newboyfriend,0
stop whining. i dont care about you being depressed. get cymbalta,0
"<user> <user> yup ,yup ! <repeat> one more thing ask her to watch her diet. <repeat>olanzapine can cause weight gain !",1
"""<user>: gamma-aminobutyric acid is an inhibitory neurotransmitter which helps to control aggression and eating. . mine is broken"" ek ook!",0
<user> yeh same bk felt like sumo wrestler on it all time <sadface> think its f* <elong>ed me <number>life <sadface> ironic as humira is used to treat artheritis,1
okay i took the seroquel and i am resisting the urge to vomit it up i feel disgusting but oh well <allcaps> good <allcaps> times <allcaps> good <allcaps> vibes <allcaps> don <allcaps>'t be <allcaps> sad <allcaps>,1
getting <hashtag> tysabri - my bp <allcaps> is <number> / <number> pre-infusion. um <elong> i don’t think that’s good… lol,0
fluoxetine doesn't seem to be working. not one bit,0
<user> i took my seroquel almost a hour ago and not that sleepy blah,0
"drove to hospital for <hashtag> tysabri in blue. left early (london traffic), only took <number> mins! blue badge space next to entrance. <hashtag> winning <hashtag> fuckms",0
"""depression hurts, cymbalta can help."" -commercial lady",0
fuck im running out of vyvanse so fast,0
<user> lemme suck the seroquel residue off your fingertips,0
rt <allcaps> <user>: <user> lemme suck the seroquel residue off your fingertips,0
“<user>: trazodone sleep aid is the best medicine ever invented” yet you're awake at <number>am. <repeat>,0
damn i need some vyvanse to keep me up during the day since i stay up all night. <repeat>,0
i have put on weight (thanks ms <allcaps> and <hashtag> tysabri). always look on the bright side: time for a <user> t-shirt spree! <hashtag> winning,1
"does anyone use or know of someone who uses ""rivaroxaban""",0
"rt <allcaps> <user>: mt <allcaps> <user> <user> <user> exercise, avoid alcohol  /  smoking, acupuncture <allcaps> effective in rct <allcaps>s, effexor <hashtag> bc…",0
going to see my <hashtag> psychiatrist for the first time in a month this afternoon to get my <hashtag> seroquel refilled and things. hopeful.<smile> <hashtag> menalhealth,0
<user> be completely honest with them about your concerns. it's your health! have you talked to people on humira to find out more?,0
"manhood today is about exfoliation, and cheese courses, and emotional honesty. and paxil.",0
rt <allcaps> <user>: new in <hashtag> stroke: dabigatran benefits in <hashtag> afib stroke prevention consistent across both asian and non-asian patients <url>…,0
rt <allcaps> <user>: new in <hashtag> stroke: dabigatran benefits in <hashtag> afib stroke prevention consistent across both asian and non-asian patients. <repeat>,0
rt <allcaps> <user>: open access: hemorrhagic complications after prasugrel (effient) therapy for vascular neurointerventional proc. <repeat> <url>…,0
"lmao i like this xarelto commercial where the gps tells the guy to turn left and he's like ""i don't think so."" uh then you will get lost sir",0
<user> oh yuck. we all have our least favorite body fluid. mine is aerosolized blood. nosebleed on xarelto -eeeew,1
"david wall's lozenge up first on northern wish radio featuring gordie  johnson, ken whiteley, al cross, gene hardy, kate fenner, whiteman",0
"all nighter is killing me right now, i hate you vyvanse",1
spana symbol! rt <allcaps> <user>: what a productive day with my niggas at cipro <allcaps>,0
as im on high preds again. <repeat> i cant say if this the new drug slightly working or the preds. my guess - the preds! bring on humira again!,0
hoping to talk to my <hashtag> psychiatrist about a <hashtag> medication to help with my <hashtag> anxiety along with my <hashtag> seroquel. depends on time <hashtag> mentalhealth <hashtag> bpd,0
"tell you okes what: when your dr. says only take seroquel at night, only take it at night. zombiness galore.",1
please should i take humira shot running a fever.,0
"<user> to it, and now i'm on humira with just the bloat to battle. things sometimes get super shitty in every sense. but stay strong xx",1
cat bite -&gt; pasteurella multicida -&gt; tx is augmentin if pcn <allcaps> all then cipro + clinda <hashtag> foam <allcaps>ed <hashtag> meded  abim ,0
this vyvanse needs to kick in.,0
<user> nope <smile> difflam is abt <number> / lozenge. orofar is a lot cheaper than others and very very effective. <repeat> <smile>,0
"""<user>: <user>: vyvanse - gettin' shit done since <number> bc <allcaps> <url>""",0
rt <allcaps> <user>: venlafaxine <allcaps> more <allcaps> like <allcaps> lessvoicesinyourheadazine <allcaps> am <allcaps> i right <allcaps> guys <allcaps>?,0
